Total Keypoints train: 83

Detectado,Total keypoints object, coincidencias validas(antes de ransac), coincidencias validas (depues ransac), fps, fps_promedio
0,20,53,27,6.39457,9.65631
0,22,35,19,7.16231,9.64816
0,9,47,18,7.01099,9.63957
0,9,42,29,7.96495,9.63413
0,10,42,21,6.77434,9.62488
0,5,37,33,7.77356,9.61891
0,5,37,33,11.9536,9.62641
0,5,37,33,5.12164,9.61197
0,5,37,33,11.7385,9.61877
0,5,37,33,7.01149,9.61046
0,10,53,35,4.83445,9.5953
0,14,42,32,6.56099,9.5857
0,18,43,26,6.68856,9.57656
0,16,46,23,6.66263,9.5674
0,16,46,23,16.3246,9.58858
0,17,39,29,4.57839,9.57292
0,27,42,18,6.20952,9.56245
